month_ts,paper_count,word_count_monthly_mean,sentence_count_monthly_mean,month_monthly_mean,em_dash_count_monthly_mean,em_dash_per_1k_words_monthly_mean,semicolon_count_monthly_mean,semicolon_per_1k_words_monthly_mean,colon_count_monthly_mean,colon_per_1k_words_monthly_mean,clause_depth_monthly_mean,dependency_entropy_monthly_mean,dependency_length_monthly_mean,dependency_length_norm_monthly_mean,coordination_count_monthly_mean,coordination_density_monthly_mean,list_of_three_monthly_mean,word_finding_monthly_mean,word_interplay_monthly_mean,word_realm_monthly_mean,word_insight_monthly_mean,word_notably_monthly_mean,word_particularly_monthly_mean,word_meticulously_monthly_mean,word_while_monthly_mean,word_within_monthly_mean,word_across_monthly_mean,word_additionally_monthly_mean,marker_words_total_monthly_mean,marker_words_total_per_1k_words_monthly_mean,verb_delve_monthly_mean,verb_underscore_monthly_mean,verb_showcase_monthly_mean,verb_enhance_monthly_mean,verb_exhibit_monthly_mean,verb_garner_monthly_mean,verb_align_monthly_mean,verb_foster_monthly_mean,marker_verbs_total_monthly_mean,marker_verbs_total_per_1k_words_monthly_mean,adjective_crucial_monthly_mean,adjective_pivotal_monthly_mean,adjective_comprehensive_monthly_mean,adjective_intricate_monthly_mean,adjective_potential_monthly_mean,marker_adjectives_total_monthly_mean,marker_adjectives_total_per_1k_words_monthly_mean,phrase_meticulously_delve_monthly_mean,phrase_intricate_web_monthly_mean,phrase_comprehensive_chapter_monthly_mean,phrase_deep_dive_monthly_mean,phrase_intricate_interplay_monthly_mean,phrase_essential_insight_monthly_mean,marker_phrases_total_monthly_mean,marker_phrases_total_per_1k_words_monthly_mean,marker_density_monthly_mean,hedge_count_monthly_mean,certainty_count_monthly_mean,hedge_ratio_monthly_mean,certainty_ratio_monthly_mean,avg_words_per_sentence_monthly_mean,avg_syllables_per_word_monthly_mean,flesch_reading_ease_monthly_mean,flesch_kincaid_grade_monthly_mean,dale_chall_monthly_mean
2015-11-01,15,152.0,6.866666666666666,11.0,0.13333333333333333,0.7984031936127745,0.0,0.0,0.26666666666666666,1.6194911546170923,10.8,2.76517343660207,3.1869167212867353,3.043048731611186,4.533333333333333,0.6090825840825841,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.13333333333333333,0.47961630695443647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.36036036036036034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47961630695443647,0.0,0.4666666666666667,0.0,0.003949104860088723,22.775555555555556,1.8817228145950495,22.05127562442586,15.539815596400793,12.541019441878758
2015-12-01,15,155.46666666666667,5.866666666666666,12.0,0.0,0.0,0.13333333333333333,0.7285974499089253,0.3333333333333333,2.0662949598254374,12.4,2.650039062376048,3.1764609790853005,3.1478323239445203,5.2,0.7692857142857144,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.06666666666666667,0.0,0.4,1.8324664005961533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.2789400278940028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8324664005961533,0.26666666666666666,0.3333333333333333,0.001187272217549762,0.001883256821457274,27.861570466570466,1.9001575629973455,16.306312429926283,17.536960626406394,12.954074745776415
2016-01-01,15,166.86666666666667,6.533333333333333,1.0,0.0,0.0,0.4,2.189728142642941,0.8,4.429776427862847,12.266666666666667,2.7609745490360806,3.4673842962690204,3.181613673813296,5.6,0.7546103896103896,0.8666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.4666666666666667,2.1710568135561914,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.13333333333333333,0.6802721088435374,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,1.075268817204301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1710568135561914,0.0,0.06666666666666667,0.0,0.00024968789013732833,25.496753246753247,1.83922569870861,23.85763367589239,16.198687813951025,13.16736067351842
2016-02-01,15,170.13333333333333,6.933333333333334,2.0,0.2,0.9115911127591854,0.2,1.1885177102568405,0.4,2.5386198023527853,10.933333333333334,2.740186684920086,3.272936598554612,3.151750176763694,5.066666666666666,0.6477032227032227,0.6666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.26666666666666666,1.514808138332597,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.3898635477582845,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.9019331335566132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.514808138332597,0.2,0.26666666666666666,0.0011426761248571654,0.0012471676174860245,24.881929181929184,1.9198825462417235,16.910217945906503,16.88517181563364,12.842426314800672
2016-03-01,15,148.33333333333334,6.4,3.0,0.26666666666666666,1.8328259766615929,0.06666666666666667,0.41407867494824013,0.4,2.2906710011380143,11.533333333333333,2.7875817465711346,3.162100355972542,3.0322986984189004,4.066666666666666,0.5542496392496392,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4666666666666667,2.8261732940189166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8261732940189166,0.26666666666666666,0.2,0.001883143048466303,0.001412441724941725,23.407513227513228,1.9072447912076447,20.4508925369207,16.049857624686325,12.181505843717638
2016-04-01,15,160.8,6.2,4.0,0.13333333333333333,1.4184397163120568,0.06666666666666667,0.3968253968253968,0.5333333333333333,3.507051490922459,12.533333333333333,2.7184437133235386,3.4046305761767788,3.2508534274880976,4.733333333333333,0.7716931216931218,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.06666666666666667,0.2,0.0,0.4,2.5580026126474213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.2,0.9890792013697041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5580026126474213,0.26666666666666666,0.2,0.0014535156201822869,0.0012085137085137085,27.38706349206349,1.8765021647423403,20.808500643944157,16.567523300280946,12.818220796543836
2016-05-01,15,142.46666666666667,5.666666666666667,5.0,0.06666666666666667,0.4938271604938272,0.13333333333333333,0.6928746928746929,0.3333333333333333,1.9327714523422999,11.333333333333334,2.7510299160915754,3.347816256367689,3.2078624045608666,3.8,0.6261904761904762,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.3333333333333333,2.4152667040531863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4152667040531863,0.3333333333333333,0.4666666666666667,0.002586717889748193,0.0032264307616743583,26.949572649572648,1.9668978839718796,12.33111615181364,17.94196574517603,13.064233917738049
2016-06-01,15,156.4,6.6,6.0,0.13333333333333333,1.1494252873563218,0.4,1.8174689208201678,0.26666666666666666,1.6764792079997912,11.6,2.7569893093709683,3.3895449600745264,3.2364269150743703,3.933333333333333,0.5287830687830688,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,1.224495807115123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224495807115123,0.2,0.4666666666666667,0.0012440091468189744,0.00300122135917841,25.00089947089947,1.9578770057982833,14.698095476350073,17.120851505031663,13.062601228211062
2016-07-01,15,167.06666666666666,7.266666666666667,7.0,0.0,0.0,0.06666666666666667,0.45977011494252873,0.4666666666666667,3.424720317399712,12.4,2.7325511474585804,3.2348887721687123,3.0928831355420083,5.2,0.6266642616642617,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.0,0.0,0.3333333333333333,1.8902901931373195,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.749063670411985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8902901931373195,0.06666666666666667,0.3333333333333333,0.0004597701149425287,0.0021992579979311826,23.109682539682538,1.9187621223862155,21.208711700526624,15.694284501722967,12.651081857911086
2016-08-01,15,181.66666666666666,7.4,8.0,0.26666666666666666,2.0779220779220777,0.0,0.0,0.5333333333333333,2.7607041753365924,11.266666666666667,2.7581925173453614,3.2852403955508733,3.1970770720714103,6.266666666666667,0.7512770562770562,0.4,0.2,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.4666666666666667,2.6969384244926045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8577593716912603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6969384244926045,0.4,0.26666666666666666,0.0022536497490273947,0.001720707654704825,25.08202686202686,1.8635913387312704,21.764100509818043,16.117182045985516,12.668801921917414
2016-09-01,15,172.73333333333332,7.0,9.0,0.06666666666666667,0.33500837520938026,0.06666666666666667,0.2801120448179272,0.3333333333333333,1.996240972449872,11.0,2.7372538979815384,3.4712865593028264,3.3283648620869153,5.933333333333334,0.7739947089947089,0.6,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.13333333333333333,0.8221174648721278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333,0.7013087415097466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8221174648721278,0.26666666666666666,0.6,0.0013326807292324534,0.003374993893035039,25.314415584415585,1.8743109422514335,19.56770890956437,16.57346160577852,12.973171744821931
2016-10-01,15,156.46666666666667,5.666666666666667,10.0,0.2,1.2903225806451613,0.0,0.0,0.26666666666666666,1.983306215125525,11.2,2.719313981490019,3.4561901963454162,3.3042242785597074,4.8,0.9823809523809524,0.4666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.2,1.431268825517186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.26666666666666666,1.5134262933892528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431268825517186,0.26666666666666666,0.3333333333333333,0.0015052485640720933,0.002032233975502075,42.23462962962962,1.9035750834237954,17.079109124524347,16.87884876526349,12.906581606418742
2016-11-01,15,137.4,5.6,11.0,0.0,0.0,0.13333333333333333,0.8438818565400844,0.4666666666666667,4.385189269508814,10.4,2.716137727250784,3.449209691256882,3.32606017666046,4.6,0.7133862433862433,0.26666666666666666,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.06666666666666667,0.26666666666666666,1.906374590835744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.33500837520938026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.906374590835744,0.6,0.06666666666666667,0.004082031157218938,0.0005509641873278238,27.51957264957265,1.8969731212736778,16.845805809248155,17.411453496329745,12.827930657756422
2016-12-01,15,147.8,6.266666666666667,12.0,0.06666666666666667,0.43572984749455335,0.0,0.0,0.3333333333333333,2.1717618250979003,11.4,2.7573877947895293,3.2484493636517358,3.143325182503249,5.133333333333334,0.7339538239538239,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.2,0.06666666666666667,0.0,0.5333333333333333,2.730170571805646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.730170571805646,0.8666666666666667,0.2,0.005212447335600891,0.0012735652955520474,23.97163780663781,1.9145171275068469,17.4776524214813,16.622008294419697,12.810147885739427
2017-01-01,15,166.73333333333332,7.333333333333333,1.0,0.0,0.0,0.0,0.0,0.4666666666666667,3.3637355689989743,11.933333333333334,2.71295860152368,3.2161562461375195,3.0993372207631538,5.8,0.6995719095719096,1.0666666666666667,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,0.0,0.13333333333333333,0.0,0.4666666666666667,2.3789572772182215,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.40404040404040403,0.06666666666666667,0.0,0.06666666666666667,0.0,0.06666666666666667,0.2,1.2495732331853875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3789572772182215,0.06666666666666667,0.4,0.0002949852507374631,0.0020875268082655696,25.518953823953826,1.9491287684714185,13.915971927797406,17.566842035961834,12.643608948644056
2017-02-01,15,161.6,6.466666666666667,2.0,0.06666666666666667,0.6289308176100629,0.13333333333333333,0.8913980092111127,0.4,2.5968844330521006,11.4,2.757041226810335,3.4651653561505893,3.3496794657195648,4.733333333333333,0.6664307914307914,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.2,1.573648514847946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.609689413823272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.573648514847946,0.4,0.6666666666666666,0.0024501962433064453,0.003921127044892356,26.43232804232804,1.9034266081380256,18.542892102856158,16.73283714212461,13.13891326189407
2017-03-01,15,200.0,8.466666666666667,3.0,0.13333333333333333,0.7246376811594203,0.06666666666666667,0.24600246002460022,0.8666666666666667,4.098720740038781,13.533333333333333,2.817244970039718,3.207576304317799,3.070619246042755,5.866666666666666,0.6291523291523292,0.7333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.4,2.0143152738812935,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.45045045045045046,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.2,1.0436751326972729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0143152738812935,0.26666666666666666,0.3333333333333333,0.0014332045949693008,0.0013673905229853395,23.93030303030303,1.9004332998747053,20.276691017723277,16.292436006610117,12.574589513518514
2017-04-01,15,169.2,6.266666666666667,4.0,0.0,0.0,0.2,1.1694761344715527,0.8,4.916999187550162,13.333333333333334,2.770002649997522,3.426552161437238,3.2413593798638916,5.666666666666667,0.8094078144078144,0.8666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.26666666666666666,0.0,0.0,0.4666666666666667,2.330808544966251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.25157232704402516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.330808544966251,0.4666666666666667,0.26666666666666666,0.0026332624387954864,0.0013965754720471702,28.702486772486775,1.8718006854766744,21.52066892588403,16.40084532875345,12.511210917834058
2017-05-01,15,166.2,7.133333333333334,5.0,0.2,1.0309679427326486,0.0,0.0,0.26666666666666666,1.2089181959966706,11.2,2.726376072145546,3.515910910190093,3.290954094403401,5.133333333333334,0.6672547822547822,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.06666666666666667,0.06666666666666667,0.0,0.4,2.1732505185051356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.3992015968063872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1732505185051356,0.2,0.5333333333333333,0.0032258064516129032,0.0033306232645204446,25.690396825396824,1.904259609243295,17.461497572034826,16.84249835883111,12.856134421391209
2017-06-01,15,140.8,6.333333333333333,6.0,0.0,0.0,0.2,1.223095746025365,0.6666666666666666,4.911990496399657,11.0,2.6887485737932186,3.1347028472186813,3.0151727739571883,3.6666666666666665,0.5041702741702742,0.5333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.2,1.2554044902849404,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.06666666666666667,0.39215686274509803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2554044902849404,0.06666666666666667,0.2,0.0004219409282700422,0.002115531680749072,22.349841269841267,1.9386865888583495,18.065253968550156,16.11818171722138,12.787027698311318
