corpus,feature,family,pre_mean_abstract,post_mean_abstract,slope_change_per_year_abstract,slope_change_per_year_ci_low_abstract,slope_change_per_year_ci_high_abstract,standardized_slope_change_per_year_abstract,standardized_slope_change_per_year_ci_low_abstract,standardized_slope_change_per_year_ci_high_abstract,slope_change_q_abstract,pre_mean_title,post_mean_title,slope_change_per_year_title,slope_change_per_year_ci_low_title,slope_change_per_year_ci_high_title,standardized_slope_change_per_year_title,standardized_slope_change_per_year_ci_low_title,standardized_slope_change_per_year_ci_high_title,slope_change_q_title,standardized_slope_difference,same_direction,is_dependency_or_syntax
arxiv_qbio,dependency_entropy,syntax,2.737329005035659,2.7470675459108422,-0.0064332878109605,-0.0090070002674464,-0.0038595753544747,-0.4788113651247592,-0.6703654834760389,-0.2872572467734794,1.9241267687465317e-06,1.8317804183291675,1.8483062550487483,0.0030527340450238,-0.0002230266946123,0.00632849478466,0.1256075489311209,-0.0091766383980069,0.2603917362602488,0.1694165811239074,0.6044189140558801,False,True
arxiv_qbio,dependency_length,syntax,3.361748231656765,3.4018851835417894,0.0316286630530112,0.0165994996767342,0.0466578264292881,1.201401744295481,0.6305251610741784,1.7722783275167835,6.184487130177696e-05,2.0162592230105583,2.087991136982655,0.0101259429462066,0.003039090359734,0.0172127955326792,0.2121383803581832,0.0636689057109168,0.3606078550054497,0.0170069621036905,-0.9892633639372977,True,True
arxiv_qbio,coordination_count,syntax,6.034849204917519,6.851466559514599,0.1404754632483448,0.0532491540354398,0.2277017724612497,0.3534816482284473,0.1339920744873539,0.5729712219695408,0.0022808848421702,0.3651549242604592,0.3549166360180076,-0.0009819841374052,-0.0079360941418134,0.005972125867003,-0.025065567403097,-0.2025722158349519,0.1524410810287578,0.8678463831392171,-0.3785472156315443,False,True
arxiv_qbio,coordination_per_sentence_std,syntax,0.8023322130664922,0.8210240225877047,-0.0056834597540572,-0.0121305824391304,0.0007636629310159,-0.1964695279379827,-0.4193378520411587,0.0263987961651931,0.1050216757092562,0.003416817838551,0.003392704355117,0.0003533262497633,-0.0001836458176974,0.0008902983172242,0.1106190904858954,-0.0574956809431278,0.2787338619149187,0.3286058737149067,0.3070886184238781,False,True
arxiv_qbio,dependency_length_std,syntax,0.665265018442478,0.662566271839894,0.0022696232263722,-0.0033406022198415,0.0078798486725861,0.117100317898543,-0.1723570579339228,0.4065576937310088,0.4753603019361727,0.0059956388468016,0.0055266674893125,0.0001105309618871,-0.000681538391858,0.0009026003156324,0.0260984128248669,-0.1609238714928244,0.2131206971425584,0.8678463831392171,-0.0910019050736761,True,True
arxiv_qbio,avg_words_per_sentence,syntax,24.870322573273725,24.600974061420228,0.012482087481865,-0.1061137879477862,0.1310779629115163,0.0341184485807217,-0.2900506684528693,0.3582875656143128,0.8365660469736393,11.078792246802172,11.502172131479192,0.062076588774082,0.0204373542518826,0.1037158232962814,0.19844819745852,0.0653347130085966,0.3315616819084434,0.0170069621036905,0.16432974887779828,True,True
medarxiv,clause_depth_std,syntax,2.2617407334082125,2.23252834633322,-0.0766717451819724,-0.0917778355629342,-0.0615656548010105,-1.912301145318624,-2.289068282524628,-1.5355340081126194,1.2854557420861118e-22,0.0521445485920956,0.0420598286894906,-0.0121260437081808,-0.018634692035652,-0.0056173953807096,-0.594809424233124,-0.9140731063842252,-0.2755457420820224,0.0003722876829452,1.3174917210855002,True,True
medarxiv,sentence_depth_std,syntax,2.2617407334082125,2.23252834633322,-0.0766717451819724,-0.0917778355629342,-0.0615656548010105,-1.912301145318624,-2.289068282524628,-1.5355340081126194,1.2854557420861118e-22,0.0521445485920956,0.0420598286894906,-0.0121260437081808,-0.018634692035652,-0.0056173953807096,-0.594809424233124,-0.9140731063842252,-0.2755457420820224,0.0003722876829452,1.3174917210855002,True,True
medarxiv,clause_depth,syntax,11.811033132027482,11.781743816000647,-0.3111679997149367,-0.3730036480138899,-0.2493323514159836,-1.8792523401789012,-2.252699439105344,-1.505805241252459,2.0060366620785715e-22,6.668206980602413,6.814444619125978,-0.22920474175789,-0.2813472762716228,-0.1770622072441573,-1.4472090327142866,-1.776439337280151,-1.117978728148422,6.955211853163767e-17,0.4320433074646146,True,True
medarxiv,coordination_per_sentence_std,syntax,0.9529991043921824,0.951105074035573,-0.0345886407668251,-0.0427636120027041,-0.0264136695309461,-1.2903863616385916,-1.5953671633035045,-0.9854055599736788,2.7643797441583113e-16,0.0106647243578228,0.0080561314910781,-0.0007767673438539,-0.0022624068057741,0.0007088721180663,-0.157296211788774,-0.4581397800630719,0.1435473564855238,0.3394041177103179,1.1330901498498176,True,True
medarxiv,avg_words_per_sentence,syntax,22.44199610349112,21.933234547265847,-0.326195595621163,-0.4641807338955107,-0.1882104573468154,-0.9178394584619828,-1.3060979337131804,-0.5295809832107851,7.193408249977337e-06,14.987666175333448,15.94554823350808,-0.6845035948189827,-0.9011269957822172,-0.4678801938557481,-0.9963535266087634,-1.3116674141169515,-0.6810396391005754,2.944720810093508e-09,-0.07851406814678064,True,True
medarxiv,coordination_count,syntax,11.745781239849206,13.01393250439181,-0.4351257161079611,-0.663529452321168,-0.2067219798947542,-0.5936797188619327,-0.9053107277458748,-0.2820487099779906,0.0003141759913103,0.6511228234336592,0.6909928483320985,-0.0397215396296887,-0.0530540628919868,-0.0263890163673906,-0.889168526760519,-1.187617685017148,-0.59071936850389,1.3095628982733921e-08,-0.29548880789858634,True,True
medarxiv,dependency_entropy,syntax,2.803114321119609,2.8056272885822704,-0.0042610953881743,-0.0067442703907276,-0.001777920385621,-0.6587552318332985,-1.0426481925563629,-0.2748622711102343,0.0011001018305862,1.9985487078605757,2.0059855638223927,-0.0120197987174682,-0.0183515340232534,-0.005688063411683,-0.556346014972416,-0.8494154571515391,-0.2632765727932928,0.0003722876829452,0.10240921686088256,True,True
medarxiv,list_of_three_per_1k_words,syntax,5.542696259977385,6.263816141700976,0.1720052847041366,0.0319419937618874,0.3120685756463857,0.54844650022222,0.1018484677314444,0.9950445327129954,0.0201059918758819,4.234649656239175,4.477678172524402,0.0140459926974238,-0.2384995619298888,0.2665915473247365,0.0184732286450473,-0.3136735889149741,0.3506200462050687,0.91319407265147,-0.5299732715771727,True,True
medarxiv,dependency_length_std,syntax,0.8154939304164506,0.8272062267077779,-0.0093173557651909,-0.0203411339462783,0.0017064224158963,-0.3980193021339036,-0.8689336483379432,0.072895044070136,0.1084443205671448,0.0143364055112914,0.0111735563698314,-0.001825444099626,-0.0033238911683876,-0.0003269970308645,-0.3329375860699043,-0.6062351085901445,-0.0596400635496641,0.0211916272253194,0.06508171606399926,True,True
medarxiv,dependency_length,syntax,3.5111218371999464,3.5330724047855813,-0.0070578877718991,-0.0288839427292715,0.0147681671854733,-0.1984880348733134,-0.8122992624723759,0.415323192725749,0.5262081713397113,2.480873428412566,2.5361970591079714,-0.0561149307002997,-0.0742768575642177,-0.0379530038363817,-0.9082953094313954,-1.2022704204198988,-0.6143201984428921,4.6569576433334525e-09,-0.7098072745580819,True,True
