domain,topic_id,topic_label,topic_count,topic_share,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,marker_verbs_total_per_1k_words,verbs,2022-11-30,136,95,41,0.5642571418209408,2.2536703519955292,0.14256363367219702,0.004966554344294101,0.059598652131529206,0.9406071658043135,0.43336468597589034,0.09121238129156839,1.7900019503170586,0.029970889425796482,0.021724100863767155,0.26068921036520587,0.01700776192342758,0.20409314308113097,-0.1393333500738108,0.6607117708042225,1.8285814106325342,1.4315933020507285,-0.9773414613868938,4.634504282651962,0.20149455754198542,0.026690655208061256,0.3202878624967351,0.8426551129144554,monthly_segmented_wls_hac,6,0.24876941156295118,0.03996118590106198
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,marker_words_total_per_1k_words,marker_words,2022-11-30,136,95,41,3.021556880542999,6.985257528903467,0.46924511023199045,0.01169725604194482,0.14036707250333785,0.29090889915278373,0.21896869810784444,-0.13826974913859136,0.7200875474441588,0.18399943927770915,0.1367556990854909,1.6410683890258908,0.010123032195768048,0.12147638634921658,1.4029746717814264,1.8791621062703554,3.497251976082525,0.2588761900772067,2.9898546435312,4.004649308633851,1.377110354612682e-41,0.14845295512743573,1.7814354615292287,0.9852287645833255,monthly_segmented_wls_hac,6,2.065665531919023e-41,0.18399943927770915
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,smog_index,readability,2022-11-30,136,95,41,16.688012331545604,17.52643117677159,0.12196385963023362,0.002453861479215851,0.02944633775059021,-0.020947719620289018,0.025432226805400766,-0.07079488415887453,0.028899444918296484,0.41012804266039243,0.03284814750381249,0.39417777004574994,0.000773685542760026,0.009284226513120313,0.3759806860800341,0.4123748540114657,3.2319227289199137,0.07612276736131468,3.0827221048917366,3.38112335294809,0.0,0.03530200898302834,0.4236241077963401,0.9840231952271999,monthly_segmented_wls_hac,6,0.0,0.47848271643712453
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,verb_align_per_1k_words,verbs,2022-11-30,136,95,41,0.10964016360241365,0.3663382581195412,0.04477460978884199,0.0010973210721381258,0.01316785286565751,-0.031737899696775464,0.011323675477396147,-0.05393230363247191,-0.009543495761079015,0.00506624333970305,0.010612436361487017,0.1273492363378442,0.000429423516407443,0.005153082196889316,0.11724919523194113,0.13744927744374727,2.8442288372456153,0.11508938260302795,2.61865364734368,3.0698040271475504,7.711330058160266e-135,0.011709757433625142,0.1405170892035017,0.9635077247905699,monthly_segmented_wls_hac,6,3.0845320232641064e-134,0.0202649733588122
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,verb_exhibit_per_1k_words,verbs,2022-11-30,136,95,41,0.1758688403038365,0.38807947587334507,0.054631916734747175,0.0002834576609432562,0.0034014919313190744,0.0734338724571323,0.033421296906769954,0.0079281305198632,0.1389396143944014,0.028004886409280942,0.005875551260526437,0.07050661512631724,0.0011847897940797816,0.01421747752895738,0.04264035916956078,0.0983728710830737,1.2905755342366267,0.2602412358692649,0.7805027119328675,1.8006483565403857,7.080199084385629e-07,0.006159008921469693,0.07390810705763631,0.8597445781501251,monthly_segmented_wls_hac,6,1.4160398168771258e-06,0.03996118590106198
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,verb_underscore_per_1k_words,verbs,2022-11-30,136,95,41,0.005431974958121133,0.12321298241186221,0.010267131980177018,3.664229262387038e-05,0.00043970751148644457,0.07997389740912846,0.03995429229114907,0.0016634845184762687,0.15828431029978063,0.04532403537382346,0.0018350743045063393,0.022020891654076072,0.0015910908273665226,0.019093089928398272,-0.01540156460558454,0.059443347913736684,2.1447948362397895,1.8596322678291979,-1.5000844087054386,5.789674081185018,0.24876941156295118,0.0018717165971302097,0.022460599165562516,0.7668417839087817,monthly_segmented_wls_hac,6,0.24876941156295118,0.04532403537382346
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.5260977103635838,1.8880379665246216,0.16203494320788092,0.004133691695679946,0.04960430034815935,-0.316181880863099,0.07195247507862754,-0.457208732017209,-0.17515502970898902,1.1112230177198089e-05,0.06604445680104795,0.7925334816125754,0.002982262968915173,0.03578715562698208,0.7223906565836906,0.8626763066414602,4.891126974974796,0.22086072867053957,4.458239946780538,5.324014003169053,1.1463159758755645e-108,0.0701781484967279,0.8421377819607349,0.9876042196939059,monthly_segmented_wls_hac,6,3.438947927626693e-108,3.333669053159427e-05
arxiv_abstracts,0,"data, model, learning, models, training, based, performance",198928,0.4933155113367241,word_while_per_1k_words,marker_words,2022-11-30,136,95,41,1.3058382554419403,2.3505263835654873,0.22559623126609266,0.004139126050801923,0.04966951260962308,-0.38996041947379445,0.13051932902917093,-0.6457783043709695,-0.13414253457661945,0.0028103022175911237,0.05374992454787823,0.6449990945745387,0.004325106053493567,0.051901272641922805,0.5432726001963701,0.7467255889527075,2.8590863019061556,0.23006267591724444,2.408163457108357,3.310009146703955,1.8551780825635938e-35,0.05788905059868016,0.6946686071841619,0.9611062879397103,monthly_segmented_wls_hac,6,1.8551780825635938e-35,0.004215453326386686
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,automated_readability_index,readability,2022-11-30,136,95,41,17.187853141046094,19.03900153921696,0.3646655599576847,0.009293886724758183,0.1115266406970982,-0.3056844604969017,0.09920533908660036,-0.5001269251066384,-0.11124199588716499,0.0020607760596523163,0.07133257057580969,0.8559908469097163,0.0030582515295185793,0.03669901835422295,0.7840607709354392,0.9279209228839933,2.347331201249288,0.1006374672685884,2.1500817654028546,2.5445806370957214,2.494306989836208e-120,0.08062645730056787,0.9675174876068144,0.9808272643712634,monthly_segmented_wls_hac,6,2.494306989836208e-120,0.007212716208783107
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,avg_syllables_per_word,readability,2022-11-30,136,95,41,1.8602354557476957,1.9675902734757371,0.012192636672435229,0.00020798221296089968,0.002495786555530796,0.007747343403799227,0.002719734909266608,0.0024166629816366756,0.01307802382596178,0.004391679344014421,0.0040783324827421506,0.04893998979290581,0.00011205999807792527,0.0013447199769351032,0.046304338638113,0.051575640947698606,4.013897166602853,0.11028951432426494,3.7977297185272936,4.230064614678413,5.260957879177539e-290,0.00428631469570305,0.0514357763484366,0.9892270256309589,monthly_segmented_wls_hac,6,7.365341030848554e-290,0.010247251802700317
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,colon_per_1k_words,punctuation,2022-11-30,136,95,41,1.8904068329672468,3.0583103532106586,0.4042776309662064,0.011066509719440298,0.13279811663328356,-0.5276110307757412,0.218464751520493,-0.9558019437559075,-0.09942011779557497,0.015731520954260142,0.04497806888381098,0.5397368266057317,0.008770472371404872,0.10524566845685845,0.33345531643028914,0.7460183367811744,1.335064780398024,0.26033018004316927,0.8248176275134121,1.845311933282636,2.9228966197285357e-07,0.05604457860325128,0.6725349432390153,0.8730164915439081,monthly_segmented_wls_hac,6,2.9228966197285357e-07,0.015731520954260142
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,dale_chall,readability,2022-11-30,136,95,41,12.668837570199283,13.57044051563832,0.14851583654399036,0.004510070279962341,0.054120843359548094,-0.0956404484241806,0.028514844609674544,-0.1515295438591427,-0.03975135298921849,0.0007963561055420314,0.03264745432464282,0.3917694518957138,0.0009249068342145961,0.011098882010575153,0.37001564315498653,0.4135232606364412,2.6378968129750375,0.07473197652755142,2.491422138981037,2.784371486969039,6.279948795311358e-273,0.03715752460460516,0.4458902952552619,0.9904618580824863,monthly_segmented_wls_hac,6,7.326606927863251e-273,0.00557449273879422
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,dependency_length,syntax,2022-11-30,136,95,41,3.339693336015085,3.4078763258626634,0.04075756016578144,0.0008387336175257168,0.010064803410308602,-0.08638309629352761,0.02646624851354725,-0.1382569433800802,-0.034509249206975,0.0010989129545942045,0.004337922787227248,0.052055073446726975,0.0009510353605785643,0.011412424326942772,0.029686721765919143,0.0744234251275348,1.277188164232424,0.28000754413470086,0.7283733777284105,1.8260029507364377,5.0846747340932615e-06,0.005176656404752965,0.06211987685703557,0.8099993392600965,monthly_segmented_wls_hac,6,5.0846747340932615e-06,0.002197825909188409
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,em_dash_per_1k_words,punctuation,2022-11-30,136,95,41,0.48006751320672675,0.5961621048453646,0.21955871764510296,2.6565149422604593e-05,0.0003187817930712551,-0.3035200763966389,0.09542884557161534,-0.490560613717005,-0.11647953907627287,0.0014697524140477084,0.019153505180242274,0.22984206216290728,0.0035439252919178235,0.042527103503013884,0.14648893929700008,0.3131951850288145,1.046836420926936,0.19369353200429576,0.6671970981985164,1.4264757436553557,6.495250884646356e-08,0.01918007032966488,0.23016084395597855,0.5846285792878944,monthly_segmented_wls_hac,6,1.2990501769292711e-07,0.002939504828095417
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,136,95,41,0.16954606088301516,0.4493154977944285,0.08697457644083681,7.9427971859276e-05,0.0009531356623113119,0.1847905232877489,0.07909556254950184,0.02976322069072529,0.3398178258847725,0.019475900921788764,0.0045469778367635185,0.05456373404116222,0.0035231483668995553,0.04227778040279466,-0.028300715548315314,0.13742818363063974,0.6273526848190909,0.4860935474811252,-0.3253906682439145,1.580096037882096,0.19684216447152658,0.004626405808622795,0.05551686970347354,0.7013616473608874,monthly_segmented_wls_hac,6,0.19684216447152658,0.019475900921788764
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,136,95,41,0.2926799512482472,0.7199917763797996,0.10898509759507612,0.0002741219103066944,0.0032894629236803327,0.2612726864968038,0.10073482035900451,0.06383243859315496,0.45871293440045263,0.009495811597796987,0.00747287213676806,0.08967446564121671,0.0043305493007173195,0.05196659160860784,-0.012180053911654633,0.19152898519408806,0.8228140142094817,0.4768229120800059,-0.11175889346732962,1.7573869218862932,0.08441622900855872,0.007746994047074754,0.09296392856489705,0.7995642641253622,monthly_segmented_wls_hac,6,0.08441622900855872,0.009495811597796987
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,flesch_kincaid_grade,readability,2022-11-30,136,95,41,15.333953000661625,16.629362342410545,0.21416431401273453,0.0033559704622502036,0.040271645547002445,-0.05037916488645852,0.03938621130358674,-0.12757613904148854,0.026817809268571496,0.20085950137136527,0.05285761010937601,0.6342913213125121,0.001234635653142922,0.014815627837715062,0.6052526907505905,0.6633299518744337,2.961704073979366,0.06917878875391958,2.8261136480216833,3.097294499937049,0.0,0.05621358057162621,0.6745629668595146,0.9805028412321912,monthly_segmented_wls_hac,6,0.0,0.2812033019199114
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,flesch_reading_ease,readability,2022-11-30,136,95,41,24.142238490453224,14.473658040153627,1.3450367259424159,-0.028256942734954348,-0.33908331281945214,0.35046829413662434,0.24460045213085932,-0.12894859203985992,0.8298851803131087,0.15190943109322233,-0.3824655832949059,-4.58958699953887,0.008254721165002348,0.09905665398002818,-4.783738041339726,-4.395435957738015,-3.412239168654017,0.07364605892870543,-3.55658544415428,-3.2678928931537548,0.0,-0.4107225260298602,-4.928670312358323,0.98694733747485,monthly_segmented_wls_hac,6,0.0,0.2658415044131391
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,gunning_fog,readability,2022-11-30,136,95,41,18.345596350997813,19.924364102878474,0.2413926693470493,0.004988742551427511,0.05986491061713013,-0.04825473467526564,0.04183689999931629,-0.13025505867392556,0.03374558932339429,0.24874570983371425,0.06100790827905864,0.7320948993487036,0.0013210736186193646,0.015852883423432374,0.7010232478387762,0.7631665508586312,3.032796734585894,0.06567259671270607,2.9040784450289907,3.1615150241427985,0.0,0.06599665083048614,0.7919598099658337,0.9816301356855053,monthly_segmented_wls_hac,6,0.0,0.2902033281393333
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,list_of_three_per_1k_words,syntax,2022-11-30,136,95,41,3.2632487131357073,4.276992930589285,0.5239958207566957,0.006128295857272205,0.07353955028726647,-0.3344564718247549,0.23468266577059516,-0.7944344967351213,0.12552155308561158,0.1541157292784521,0.04534937756003593,0.5441925307204312,0.0072745191407490375,0.08729422968898845,0.3730958405300138,0.7152892209108486,1.0385436470362868,0.1665933700824712,0.7120206416746433,1.3650666523979305,4.546630053411586e-10,0.051477673417308134,0.6177320810076976,0.8393319304677456,monthly_segmented_wls_hac,6,9.093260106823172e-10,0.1541157292784521
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,marker_verbs_total_per_1k_words,verbs,2022-11-30,136,95,41,0.6553500285389486,2.9052432486862743,0.22765866222163406,0.005972418562760169,0.07166902275312204,1.6172331941297091,0.6192913615511593,0.403422125489437,2.8310442627699812,0.009016565621985644,0.01583278993486652,0.18999347921839826,0.023978532498280046,0.2877423899793605,-0.3739816051411484,0.753968563577945,0.8345541406785244,1.2639202355464636,-1.6427295209925445,3.3118378023495936,0.5090676200779655,0.02180520849762669,0.2616625019715203,0.7964895597633028,monthly_segmented_wls_hac,6,0.5090676200779655,0.01803313124397129
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,marker_words_total_per_1k_words,marker_words,2022-11-30,136,95,41,3.121926395937648,7.722658546186277,0.534375898693116,0.013586548888846244,0.16303858666615492,0.6695398437632374,0.260358905269647,0.1592363894347293,1.1798432980917455,0.010122878410241074,0.14608332239344024,1.7529998687212829,0.011185659152761188,0.13422790983313426,1.4899131654483397,2.0160865719942263,3.2804620736235792,0.25118630941516196,2.7881369071698616,3.772787240077297,5.581857284794557e-39,0.1596698712822865,1.9160384553874379,0.9788329518165604,monthly_segmented_wls_hac,6,8.372785927191835e-39,0.010122878410241074
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,smog_index,readability,2022-11-30,136,95,41,16.33067252890014,17.293316803684366,0.17154593720255304,0.0035877529040989555,0.04305303484918747,0.0015733475315651835,0.024212168524596515,-0.045882502776643984,0.04902919783977435,0.9481885819154552,0.033876859562164005,0.40652231474596806,0.0008065416735162154,0.009678500082194584,0.38755245458486665,0.4254921749070695,2.3697577533763825,0.05641929059950097,2.25917594380136,2.4803395629514045,0.0,0.03746461246626296,0.44957534959515555,0.9772729959473575,monthly_segmented_wls_hac,6,0.0,0.9481885819154552
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,verb_align_per_1k_words,verbs,2022-11-30,136,95,41,0.17535668493744647,0.5798881943745157,0.12804780572524618,0.0008629616592460117,0.01035553991095214,0.08138253861305968,0.04738786981723953,-0.011497686228729806,0.17426276345484915,0.08591146374772728,0.01323402478947186,0.15880829747366232,0.0017546031823754942,0.02105523818850593,0.1175400306241907,0.20007656432313392,1.240226621410595,0.16443263568049282,0.9179386554768291,1.5625145873443609,4.611866541677364e-14,0.01409698644871787,0.16916383738461443,0.901545528157899,monthly_segmented_wls_hac,6,1.8447466166709457e-13,0.08591146374772728
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,verb_exhibit_per_1k_words,verbs,2022-11-30,136,95,41,0.1388715930600742,0.47867510421546844,0.0636164465229517,0.000510660632404129,0.006127927588849547,0.1605361449665842,0.04487192047566171,0.07258718083428725,0.24848510909888114,0.00034669375757325177,0.007507491456474786,0.09008989747769743,0.00141864053492466,0.01702368641909592,0.05672347209626942,0.12345632285912544,1.4161416174855752,0.26759882623991066,0.8916479180553504,1.9406353169158004,1.2096455636179284e-07,0.008018152088878915,0.09621782506654698,0.8975631362569422,monthly_segmented_wls_hac,6,2.419291127235857e-07,0.001386775030293007
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,verb_underscore_per_1k_words,verbs,2022-11-30,136,95,41,0.003679131926746362,0.19177028584444364,0.009707021045409225,9.076809233130269e-05,0.0010892171079756323,0.14823127810152306,0.06684585191143595,0.017213408355108595,0.27924914784793753,0.02658832885502126,0.0020233451336516255,0.024280141603819506,0.002674197870301685,0.03209037444362022,-0.038616992305676126,0.08717727551331514,2.501296895333548,3.3058931564588327,-3.9782536913257642,8.98084748199286,0.4492790031164997,0.002114113225982928,0.02536935871179514,0.6988564413910432,monthly_segmented_wls_hac,6,0.5090676200779655,0.03545110514002835
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,word_across_per_1k_words,marker_words,2022-11-30,136,95,41,0.7093242048279943,2.2619075034899927,0.22405782062304072,0.004967625478377461,0.05961150574052953,-0.3921513620693634,0.10448262144689267,-0.596937300105273,-0.18736542403345377,0.00017454352318750874,0.07684264462025878,0.9221117354431053,0.004562079753130757,0.054744957037569084,0.8148116196494699,1.0294118512367407,4.115507920584857,0.24433406022311122,3.6366131625475595,4.5944026786221555,1.1655779772773886e-63,0.08181027009863624,0.981723241183635,0.9728623126244152,monthly_segmented_wls_hac,6,3.496733931832166e-63,0.0005236305695625262
arxiv_abstracts,1,"models, language, model, llms, based, data, large",96874,0.2402348932540105,word_while_per_1k_words,marker_words,2022-11-30,136,95,41,1.1471297693718419,2.1528356524879784,0.25977964659553077,0.004267844886817941,0.05121413864181529,-0.47234031208454164,0.1621832738336688,-0.7902195287985325,-0.1544610953705508,0.003586789851778626,0.05570299917197879,0.6684359900637454,0.005188493612087985,0.06226192334505582,0.546402620307436,0.790469359820055,2.573088380185845,0.23967206115264217,2.103331140326666,3.0428456200450236,6.906443238726233e-27,0.05997084405879673,0.7196501287055608,0.941838919130588,monthly_segmented_wls_hac,6,6.906443238726233e-27,0.005380184777667938
arxiv_abstracts,2,"learning, policy, based, algorithm, model, reinforcement, reinforcement learning",59947,0.1486607463911697,automated_readability_index,readability,2022-11-30,136,95,41,17.97381126310041,19.592982419391436,0.3794650939441811,0.011821940274637314,0.14186328329564776,-0.33533664676012254,0.11082784434170809,-0.5525592216698704,-0.1181140718503747,0.0024802248082653445,0.05504617084412672,0.6605540501295206,0.0035348065488986662,0.042417678586784,0.5774154000994239,0.7436927001596173,1.7407504950288983,0.11178282077513983,1.521656166309624,1.9598448237481725,1.1174909128334715e-54,0.06686811111876403,0.8024173334251684,0.9669054086998848,monthly_segmented_wls_hac,6,1.3037393983057167e-54,0.004340393414464353
